End Time;Logon_type;Name;Attacker Address;Target Address;Destination User ID;Destination User Name;Source Process Name;Destination Process Name;Device Custom String4;File Hash;Priority;Device Host Name;Device Address;Device Vendor;Device Product
02.04.2021 11:13:42;;An operation was attempted on a privileged object.;;172.20.21.32;0x12240f536c;vi2077;;C:\Windows\System32\wbem\WmiPrvSE.exe;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:13:42;;An operation was attempted on a privileged object.;;172.20.21.32;0x12240f536c;vi2077;;C:\Windows\System32\wbem\WmiPrvSE.exe;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:13:41;3;An account was successfully logged on.;;172.20.21.32;0x146922ea54;night-city-SH02$;;-;-;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:13:41;3;An account was successfully logged on.;;172.20.21.32;0x146922dea9;KHV-JIVS$;;-;-;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:13:41;3;An account was logged off.;;172.20.21.32;0x1468e55673;night-city-SQL02$;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:13:40;3;An account was successfully logged on.;;172.20.21.32;0x1469227b2c;KHV-JIVS$;;-;-;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:13:39;3;An account was logged off.;;172.20.21.32;0x1468d652f8;FarEast-MCONT02$;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:13:38;3;An account was logged off.;;172.20.21.32;0x1468d80d97;night-city-TM05$;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:13:29;3;An account was successfully logged on.;;172.20.21.32;0x14691fbb45;CTF2021;;-;-;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:13:29;3;An account was logged off.;;172.20.21.32;0x1468d791d9;Arasaka;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:13:28;3;An account was successfully logged on.;;172.20.21.32;0x14691f85e6;FarEast-CUS04$;;-;-;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:13:26;3;An account was successfully logged on.;;172.20.21.32;0x14691f440a;night-city-SQL02$;;-;-;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:13:26;3;An account was logged off.;;172.20.21.32;0x1468b61040;night-city-KONT02$;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:13:24;3;An account was successfully logged on.;;172.20.21.32;0x14691ee1a2;night-city-CA01$;;-;-;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:13:23;3;An account was successfully logged on.;;172.20.21.32;0x14691e5354;night-city-RDCB02$;;-;-;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:13:22;3;An account was successfully logged on.;;172.20.21.32;0x14691e32c4;night-city-RDS03$;;-;-;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:13:22;3;An account was successfully logged on.;;172.20.21.32;0x14691e3063;night-city-SQL02$;;-;-;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:13:22;3;An account was logged off.;;172.20.21.32;0x1468e0af70;night-city-MPC08$;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:13:22;3;An account was logged off.;;172.20.21.32;0x1468c3098b;night-city-CA01$;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:13:21;;File Created;;172.20.21.32;;SYSTEM;;c:\windows\system32\svchost.exe;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Windows Sysmon
02.04.2021 11:13:17;3;An account was logged off.;;172.20.21.32;0x1468d77f5b;Russia-CTF2021;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:13:16;3;An account was successfully logged on.;;172.20.21.32;0x14691cdc7b;night-city-RDS01$;;-;-;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:13:11;3;An account was successfully logged on.;;172.20.21.32;0x14691ba683;night-city-KONT02$;;-;-;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:13:11;3;An account was successfully logged on.;;172.20.21.32;0x14691ba63e;night-city-CONN03$;;-;-;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:13:10;3;An account was logged off.;;172.20.21.32;0x1468da4f5e;night-city-CONN03$;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:13:10;3;An account was successfully logged on.;;172.20.21.32;0x14691b859b;night-city-MPC06$;;-;-;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:13:08;3;An account was successfully logged on.;;172.20.21.32;0x14691af7b9;night-city-MPC08$;;-;-;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:13:04;3;An account was logged off.;;172.20.21.32;0x1468cd3770;FarEast-MCONT02$;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:13:04;3;An account was logged off.;;172.20.21.32;0x1468cf8b29;night-city-RDS03$;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:13:03;3;An account was successfully logged on.;;172.20.21.32;0x146919d147;night-city-TM05$;;-;-;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:13:01;3;An account was logged off.;;172.20.21.32;0x1469194eaf;Westbrook;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:13:01;3;An account was logged off.;;172.20.21.32;0x146919573f;Westbrook;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:13:01;;Special privileges assigned to new logon.;;172.20.21.32;0x146919573f;Westbrook;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:13:01;3;An account was successfully logged on.;;172.20.21.32;0x146919573f;Westbrook;;-;-;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:13:01;3;An account was logged off.;;172.20.21.32;0x1468cb7967;night-city-VADM02$;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:13:01;3;An account was logged off.;;172.20.21.32;0x1469194eb0;Westbrook;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:13:01;3;An account was logged off.;;172.20.21.32;0x1469195038;Westbrook;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:13:01;;Special privileges assigned to new logon.;;172.20.21.32;0x1469195038;Westbrook;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:13:01;3;An account was successfully logged on.;;172.20.21.32;0x1469195038;Westbrook;;-;-;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:13:01;3;An account was logged off.;;172.20.21.32;0x1469194e8f;Westbrook;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:13:01;3;An account was logged off.;;172.20.21.32;0x14691916d9;Westbrook;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:13:01;;Special privileges assigned to new logon.;;172.20.21.32;0x1469194eaf;Westbrook;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:13:01;3;An account was successfully logged on.;;172.20.21.32;0x1469194eaf;Westbrook;;-;-;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:13:01;;Special privileges assigned to new logon.;;172.20.21.32;0x1469194eb0;Westbrook;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:13:01;3;An account was successfully logged on.;;172.20.21.32;0x1469194eb0;Westbrook;;-;-;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:13:01;3;An account was successfully logged on.;;172.20.21.32;0x1469194e8f;Westbrook;;-;-;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:13:01;;Special privileges assigned to new logon.;;172.20.21.32;0x1469194e8f;Westbrook;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:13:01;3;An account was logged off.;;172.20.21.32;0x14691916ea;Westbrook;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:13:01;3;An account was logged off.;;172.20.21.32;0x14691934fb;Westbrook;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:13:01;;Special privileges assigned to new logon.;;172.20.21.32;0x14691934fb;Westbrook;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:13:01;3;An account was successfully logged on.;;172.20.21.32;0x14691934fb;Westbrook;;-;-;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:13:01;3;An account was logged off.;;172.20.21.32;0x14691916ed;Westbrook;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:13:01;0;Process Created;;172.20.21.32;0x3e7;SYSTEM;c:\windows\system32\svchost.exe;c:\windows\system32\wbem\wmiprvse.exe;C:\Windows\system32\wbem\wmiprvse.exe -Embedding;e1bce838cd2695999ab34215bf94b501;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Windows Sysmon
02.04.2021 11:13:01;3;An account was logged off.;;172.20.21.32;0x146916f68a;Westbrook;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:13:01;;Special privileges assigned to new logon.;;172.20.21.32;0x14691916d9;Westbrook;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:13:01;;Special privileges assigned to new logon.;;172.20.21.32;0x14691916ea;Westbrook;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:13:01;;Special privileges assigned to new logon.;;172.20.21.32;0x14691916ed;Westbrook;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:13:01;3;An account was successfully logged on.;;172.20.21.32;0x14691916d9;Westbrook;;-;-;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:13:01;3;An account was successfully logged on.;;172.20.21.32;0x14691916ea;Westbrook;;-;-;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:13:01;3;An account was successfully logged on.;;172.20.21.32;0x14691916ed;Westbrook;;-;-;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:13:00;3;An account was successfully logged on.;;172.20.21.32;0x146918deae;night-city-SH02$;;-;-;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:12:59;;An operation was attempted on a privileged object.;;172.20.21.32;0x146916cec2;Westbrook;;C:\Windows\System32\wbem\WmiPrvSE.exe;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:12:59;;An operation was attempted on a privileged object.;;172.20.21.32;0x146916cec2;Westbrook;;C:\Windows\System32\wbem\WmiPrvSE.exe;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:12:58;;An operation was attempted on a privileged object.;;172.20.21.32;0x146916cec2;Westbrook;;C:\Windows\System32\wbem\WmiPrvSE.exe;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:12:58;;An operation was attempted on a privileged object.;;172.20.21.32;0x146916cec2;Westbrook;;C:\Windows\System32\wbem\WmiPrvSE.exe;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:12:58;3;An account was logged off.;;172.20.21.32;0x1468af4914;night-city-PTS01$;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:12:58;3;An account was logged off.;;172.20.21.32;0x1468bdcf0c;night-city-TM05$;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:12:57;;An operation was attempted on a privileged object.;;172.20.21.32;0x146916cec2;Westbrook;;C:\Windows\System32\wbem\WmiPrvSE.exe;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:12:57;;An operation was attempted on a privileged object.;;172.20.21.32;0x146916cec2;Westbrook;;C:\Windows\System32\wbem\WmiPrvSE.exe;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:12:57;3;An account was logged off.;;172.20.21.32;0x1468940b8d;FarEast-CUS04$;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:12:56;3;An account was logged off.;;172.20.21.32;0x1468d9d415;night-city-SQL01$;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:12:56;;An operation was attempted on a privileged object.;;172.20.21.32;0x146916cec2;Westbrook;;C:\Windows\System32\wbem\WmiPrvSE.exe;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:12:56;;An operation was attempted on a privileged object.;;172.20.21.32;0x146916cec2;Westbrook;;C:\Windows\System32\wbem\WmiPrvSE.exe;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:12:55;3;An account was logged off.;;172.20.21.32;0x1468d9e96b;night-city-SQL01$;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:12:55;;An operation was attempted on a privileged object.;;172.20.21.32;0x146916cec2;Westbrook;;C:\Windows\System32\wbem\WmiPrvSE.exe;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:12:55;;An operation was attempted on a privileged object.;;172.20.21.32;0x146916cec2;Westbrook;;C:\Windows\System32\wbem\WmiPrvSE.exe;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:12:54;;An operation was attempted on a privileged object.;;172.20.21.32;0x146916cec2;Westbrook;;C:\Windows\System32\wbem\WmiPrvSE.exe;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:12:54;;An operation was attempted on a privileged object.;;172.20.21.32;0x146916cec2;Westbrook;;C:\Windows\System32\wbem\WmiPrvSE.exe;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:12:54;3;An account was logged off.;;172.20.21.32;0x1468bcb8df;night-city-CONN03$;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:12:53;3;An account was logged off.;;172.20.21.32;0x1468ca7a1a;night-city-SH02$;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:12:53;;An operation was attempted on a privileged object.;;172.20.21.32;0x146916cec2;Westbrook;;C:\Windows\System32\wbem\WmiPrvSE.exe;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:12:53;;An operation was attempted on a privileged object.;;172.20.21.32;0x146916cec2;Westbrook;;C:\Windows\System32\wbem\WmiPrvSE.exe;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:12:52;;An operation was attempted on a privileged object.;;172.20.21.32;0x146916cec2;Westbrook;;C:\Windows\System32\wbem\WmiPrvSE.exe;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:12:52;;An operation was attempted on a privileged object.;;172.20.21.32;0x146916cec2;Westbrook;;C:\Windows\System32\wbem\WmiPrvSE.exe;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:12:52;;Special privileges assigned to new logon.;;172.20.21.32;0x146916f68a;Westbrook;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:12:52;3;An account was successfully logged on.;;172.20.21.32;0x146916f68a;Westbrook;;-;-;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:12:52;;Permissions on an object were changed.;;172.20.21.32;0x3e7;night-city-CONN02$;;;"D:(A;;GA;;;SY)(A;;GA;;;NS)";;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:12:52;;Permissions on an object were changed.;;172.20.21.32;0x3e7;night-city-CONN02$;;;"D:(A;;GA;;;SY)(A;;GA;;;LS)";;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:12:52;0;Process Created;;172.20.21.32;0x3e5;LOCAL SERVICE;c:\windows\system32\svchost.exe;c:\windows\system32\wbem\wmiprvse.exe;C:\Windows\system32\wbem\wmiprvse.exe -secured -Embedding;e1bce838cd2695999ab34215bf94b501;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Windows Sysmon
02.04.2021 11:12:52;;Permissions on an object were changed.;;172.20.21.32;0x3e7;night-city-CONN02$;;;"D:(A;;GA;;;SY)(A;;GA;;;NS)";;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:12:52;3;An account was logged off.;;172.20.21.32;0x146885ffc8;Westbrook;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:12:52;3;An account was successfully logged on.;;172.20.21.32;0x146916cec2;Westbrook;;-;-;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:12:52;;Special privileges assigned to new logon.;;172.20.21.32;0x146916cec2;Westbrook;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:12:51;3;An account was successfully logged on.;;172.20.21.32;0x14691697a4;night-city-SQL01$;;-;-;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:12:50;3;An account was successfully logged on.;;172.20.21.32;0x14691659e4;night-city-TM04$;;-;-;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:12:49;3;An account was successfully logged on.;;172.20.21.32;0x14691656a3;FarEast-MCONT02$;;-;-;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:12:46;3;An account was successfully logged on.;;172.20.21.32;0x14691546c8;KHV-JIVS$;;-;-;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:12:45;3;An account was logged off.;;172.20.21.32;0x1468d77e70;night-city-TM04$;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:12:44;3;An account was successfully logged on.;;172.20.21.32;0x1469151eea;night-city-RDCB02$;;-;-;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:12:44;3;An account was successfully logged on.;;172.20.21.32;0x1469151eec;night-city-RDCB02$;;-;-;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:12:44;;File Creation Time Changed;;172.20.21.32;;SYSTEM;;c:\windows\system32\windowspowershell\v1.0\powershell_ise.exe;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Windows Sysmon
02.04.2021 11:12:43;3;An account was successfully logged on.;;172.20.21.32;0x146914d411;night-city-PTS01$;;-;-;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:12:41;3;An account was successfully logged on.;;172.20.21.32;0x146914454e;KHV-JIVS$;;-;-;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:12:40;3;An account was logged off.;;172.20.21.32;0x1468b87e05;night-city-SQL02$;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:12:40;3;An account was logged off.;;172.20.21.32;0x1468d652d5;night-city-DNS02$;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:12:39;3;An account was logged off.;;172.20.21.32;0x1468c7e6b5;CTF2021;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:12:39;3;An account was logged off.;;172.20.21.32;0x1468b9c233;CTF2021;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:12:37;3;An account was logged off.;;172.20.21.32;0x1468a57b81;night-city-RDS02$;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:12:33;;Microsoft-Windows-TaskScheduler;;;;SYSTEM;;;;;5;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:12:32;3;An account was logged off.;;172.20.21.32;0x1468ca4dab;night-city-FINCRT$;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:12:28;3;An account was successfully logged on.;;172.20.21.32;0x1469117572;CTF2021;;-;-;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:12:28;3;An account was logged off.;;172.20.21.32;0x1468d3b4d0;night-city-SH03$;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:12:27;3;An account was successfully logged on.;;172.20.21.32;0x1469111b54;FarEast-MCONT02$;;-;-;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:12:25;3;An account was successfully logged on.;;172.20.21.32;0x1469106bb2;night-city-DNS02$;;-;-;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:12:24;3;An account was successfully logged on.;;172.20.21.32;0x1469104fb4;night-city-VADM02$;;-;-;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:12:24;3;An account was logged off.;;172.20.21.32;0x1468d292df;night-city-MPC06$;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:12:23;3;An account was logged off.;;172.20.21.32;0x1468d179f1;night-city-CA01$;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:12:22;3;An account was logged off.;;172.20.21.32;0x1468d1da94;night-city-MPC08$;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:12:21;;File Created;;172.20.21.32;;SYSTEM;;c:\windows\system32\svchost.exe;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Windows Sysmon
02.04.2021 11:12:20;3;An account was successfully logged on.;;172.20.21.32;0x14690f9d8e;night-city-CA01$;;-;-;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:12:19;3;An account was successfully logged on.;;172.20.21.32;0x14690f13ed;night-city-SQL02$;;-;-;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:12:18;3;An account was successfully logged on.;;172.20.21.32;0x14690f04ad;night-city-KS01$;;-;-;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:12:18;3;An account was successfully logged on.;;172.20.21.32;0x14690ef2a5;night-city-KS01$;;-;-;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:12:16;3;An account was successfully logged on.;;172.20.21.32;0x14690e9ec7;night-city-SH02$;;-;-;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:12:12;3;An account was logged off.;;172.20.21.32;0x1468833afc;night-city-RDCB02$;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:12:12;3;An account was successfully logged on.;;172.20.21.32;0x14690d89ea;night-city-RDS02$;;-;-;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:12:10;3;An account was logged off.;;172.20.21.32;0x1468b26c08;night-city-VADM02$;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:12:09;3;An account was successfully logged on.;;172.20.21.32;0x14690d0dbc;night-city-MPC06$;;-;-;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:12:09;3;An account was successfully logged on.;;172.20.21.32;0x14690cc586;night-city-RDS03$;;-;-;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:12:09;3;An account was successfully logged on.;;172.20.21.32;0x14690cae61;night-city-MPC06$;;-;-;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:12:07;3;An account was successfully logged on.;;172.20.21.32;0x14690c8541;night-city-MPC08$;;-;-;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:12:07;3;An account was successfully logged on.;;172.20.21.32;0x14690c6494;Russia-CTF2021;;-;-;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:12:01;3;An account was successfully logged on.;;172.20.21.32;0x14690b299d;night-city-SH03$;;-;-;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:12:01;3;An account was logged off.;;172.20.21.32;0x1468b061d5;night-city-KS01$;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:11:58;3;An account was successfully logged on.;;172.20.21.32;0x14690a4b2d;FarEast-CUS04$;;-;-;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:11:58;3;An account was successfully logged on.;;172.20.21.32;0x14690a393f;night-city-RDS01$;;-;-;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
02.04.2021 11:11:56;3;An account was logged off.;;172.20.21.32;0x1468c516cd;night-city-RDS01$;;;;;3;night-city-conn02.ARASAKA;172.20.21.32;Microsoft;Microsoft Windows
