time;text;src.ip;src.port;src.geo.org;dst.ip;dst.port;dst.geo.org;assigned_dst_ip;protocol;action;status;reason;subject;subject.group;subject.name;subject.id;event_src.vendor;event_src.subsys
20.03.2021 5:31:50;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.252 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;58165;WiFi_NET;192.168.31.252;543;WiFi_NET;;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:50;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.252 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;54427;WiFi_NET;192.168.31.252;11967;WiFi_NET;;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:50;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.252 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;52236;WiFi_NET;192.168.31.252;4129;WiFi_NET;;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:50;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.252 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;60231;WiFi_NET;192.168.31.252;14238;WiFi_NET;;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:50;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.252 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;60233;WiFi_NET;192.168.31.252;5431;WiFi_NET;;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:50;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.252 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;50488;WiFi_NET;192.168.31.252;51493;WiFi_NET;;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:50;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.253 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;59906;WiFi_NET;192.168.31.253;9103;WiFi_NET;192.168.31.251;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:50;"Соединение по протоколу TCP с узла 192.168.31.239 на узел 192.168.31.253 отклонено правилом ""WiFi Inet Access:38""";192.168.31.239;42024;;192.168.31.253;6000;;192.168.31.251;TCP;reject;success;X11 is not allowed through service '* any'. To enable, create an earlier rule that explicitly allows X11.;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:50;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.253 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;34135;WiFi_NET;192.168.31.253;5226;WiFi_NET;192.168.31.251;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:50;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.253 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;40535;WiFi_NET;192.168.31.253;5500;WiFi_NET;192.168.31.251;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:50;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.253 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;48302;WiFi_NET;192.168.31.253;10626;WiFi_NET;192.168.31.251;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:50;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.252 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;57371;WiFi_NET;192.168.31.252;1052;WiFi_NET;;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:50;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.252 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;46460;WiFi_NET;192.168.31.252;1186;WiFi_NET;;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:50;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.252 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;49541;WiFi_NET;192.168.31.252;1023;WiFi_NET;;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:50;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.252 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;48031;WiFi_NET;192.168.31.252;1862;WiFi_NET;;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:50;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.252 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;36612;WiFi_NET;192.168.31.252;1352;WiFi_NET;;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:50;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.252 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;59668;WiFi_NET;192.168.31.252;443;WiFi_NET;;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:50;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.252 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;57551;WiFi_NET;192.168.31.252;1972;WiFi_NET;;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:50;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.252 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;42430;WiFi_NET;192.168.31.252;1093;WiFi_NET;;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:50;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.252 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;41149;WiFi_NET;192.168.31.252;787;WiFi_NET;;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:50;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.252 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;57449;WiFi_NET;192.168.31.252;1234;WiFi_NET;;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:50;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.252 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;44844;WiFi_NET;192.168.31.252;1104;WiFi_NET;;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:50;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.252 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;34686;WiFi_NET;192.168.31.252;3052;WiFi_NET;;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:50;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.252 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;49073;WiFi_NET;192.168.31.252;5030;WiFi_NET;;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:50;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.252 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;47435;WiFi_NET;192.168.31.252;3371;WiFi_NET;;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:50;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.252 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;50875;WiFi_NET;192.168.31.252;1026;WiFi_NET;;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:50;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.252 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;44225;WiFi_NET;192.168.31.252;8180;WiFi_NET;;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:50;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.252 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;35362;WiFi_NET;192.168.31.252;32778;WiFi_NET;;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:50;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.252 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;45871;WiFi_NET;192.168.31.252;2035;WiFi_NET;;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:50;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.252 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;46142;WiFi_NET;192.168.31.252;3006;WiFi_NET;;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:50;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.252 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;47721;WiFi_NET;192.168.31.252;1122;WiFi_NET;;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:50;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.252 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;58881;WiFi_NET;192.168.31.252;109;WiFi_NET;;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:50;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.252 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;39492;WiFi_NET;192.168.31.252;2119;WiFi_NET;;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:50;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.252 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;41969;WiFi_NET;192.168.31.252;3128;WiFi_NET;;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:50;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.252 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;57854;WiFi_NET;192.168.31.252;44442;WiFi_NET;;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:50;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.252 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;53804;WiFi_NET;192.168.31.252;49157;WiFi_NET;;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:50;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.252 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;46587;WiFi_NET;192.168.31.252;1045;WiFi_NET;;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:50;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.252 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;38577;WiFi_NET;192.168.31.252;1096;WiFi_NET;;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:50;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.252 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;50468;WiFi_NET;192.168.31.252;9575;WiFi_NET;;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:50;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.252 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;59768;WiFi_NET;192.168.31.252;8652;WiFi_NET;;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:50;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.252 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;45179;WiFi_NET;192.168.31.252;4443;WiFi_NET;;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:50;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.252 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;58177;WiFi_NET;192.168.31.252;5050;WiFi_NET;;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:50;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.252 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;38843;WiFi_NET;192.168.31.252;5800;WiFi_NET;;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:50;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.252 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;49179;WiFi_NET;192.168.31.252;587;WiFi_NET;;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:50;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.252 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;40116;WiFi_NET;192.168.31.252;1782;WiFi_NET;;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:50;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.252 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;33716;WiFi_NET;192.168.31.252;3372;WiFi_NET;;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:50;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.252 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;33076;WiFi_NET;192.168.31.252;1533;WiFi_NET;;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:50;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.252 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;59963;WiFi_NET;192.168.31.252;3880;WiFi_NET;;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:50;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.252 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;55241;WiFi_NET;192.168.31.252;255;WiFi_NET;;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:50;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.252 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;41647;WiFi_NET;192.168.31.252;3168;WiFi_NET;;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:50;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.252 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;51593;WiFi_NET;192.168.31.252;49158;WiFi_NET;;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:50;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.252 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;50049;WiFi_NET;192.168.31.252;1046;WiFi_NET;;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:50;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.252 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;59219;WiFi_NET;192.168.31.252;22939;WiFi_NET;;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:50;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.252 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;44213;WiFi_NET;192.168.31.252;406;WiFi_NET;;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:50;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.252 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;56455;WiFi_NET;192.168.31.252;5000;WiFi_NET;;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:50;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.252 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;50571;WiFi_NET;192.168.31.252;2601;WiFi_NET;;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:50;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.252 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;36594;WiFi_NET;192.168.31.252;8300;WiFi_NET;;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:50;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.252 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;53000;WiFi_NET;192.168.31.252;110;WiFi_NET;;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:50;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.252 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;46576;WiFi_NET;192.168.31.252;1010;WiFi_NET;;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:50;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.252 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;52040;WiFi_NET;192.168.31.252;7676;WiFi_NET;;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:50;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.252 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;34544;WiFi_NET;192.168.31.252;1213;WiFi_NET;;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:50;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.252 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;59962;WiFi_NET;192.168.31.252;808;WiFi_NET;;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:50;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.252 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;52532;WiFi_NET;192.168.31.252;9900;WiFi_NET;;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:50;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.252 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;51245;WiFi_NET;192.168.31.252;464;WiFi_NET;;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:50;"Соединение по протоколу TCP с узла 192.168.31.239 на узел 192.168.31.252 отклонено правилом ""WiFi Inet Access:38""";192.168.31.239;48529;;192.168.31.252;6004;;;TCP;reject;success;X11 is not allowed through service '* any'. To enable, create an earlier rule that explicitly allows X11.;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:50;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.252 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;54571;WiFi_NET;192.168.31.252;3527;WiFi_NET;;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:50;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.252 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;37461;WiFi_NET;192.168.31.252;9929;WiFi_NET;;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:50;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.252 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;35541;WiFi_NET;192.168.31.252;14000;WiFi_NET;;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:50;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.252 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;38821;WiFi_NET;192.168.31.252;51103;WiFi_NET;;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:50;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.252 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;47958;WiFi_NET;192.168.31.252;1078;WiFi_NET;;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:50;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.252 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;39624;WiFi_NET;192.168.31.252;49160;WiFi_NET;;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:50;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.252 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;57243;WiFi_NET;192.168.31.252;9099;WiFi_NET;;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:50;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.252 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;33830;WiFi_NET;192.168.31.252;1271;WiFi_NET;;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:50;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.252 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;49783;WiFi_NET;192.168.31.252;2718;WiFi_NET;;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:50;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.252 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;48839;WiFi_NET;192.168.31.252;28201;WiFi_NET;;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:50;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.252 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;56460;WiFi_NET;192.168.31.252;7777;WiFi_NET;;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:50;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.252 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;35104;WiFi_NET;192.168.31.252;2605;WiFi_NET;;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:50;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.252 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;55383;WiFi_NET;192.168.31.252;3914;WiFi_NET;;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:50;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.252 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;46816;WiFi_NET;192.168.31.252;16012;WiFi_NET;;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:50;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.253 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;40119;WiFi_NET;192.168.31.253;27352;WiFi_NET;192.168.31.251;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:50;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.253 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;53870;WiFi_NET;192.168.31.253;65129;WiFi_NET;192.168.31.251;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:50;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.253 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;45644;WiFi_NET;192.168.31.253;65389;WiFi_NET;192.168.31.251;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:50;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.253 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;33404;WiFi_NET;192.168.31.253;1720;WiFi_NET;192.168.31.251;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
20.03.2021 5:31:50;"Соединение по протоколу tcp с узла 192.168.31.239 на узел 192.168.31.252 разрешено правилом ""WiFi Inet Access:38""";192.168.31.239;44538;WiFi_NET;192.168.31.252;1102;WiFi_NET;;tcp;allow;success;;rule;2018-05-15;WiFi Inet Access;38;checkpoint;VPN-1 & FireWall-1
